"","text","data.label"
"265","gara corona ga bisa nginap di wisma perushaan hari ini jalan nas pp km ke pabrik dalam hari demi benerin produk yg nge bug belum kirim ke kostumer","Negatif"
"266","entah ini asa gue aja atau ada yg sama gue fikir indonesia semenjak ada corona film an nya makin kembang utama adaptasi dari novel tuh bagus dan pas bikin series drpd film editing dan main nya juga pas dan film nya skrg makin bagus dan tarik ","Positif"
"267","baru tau kalo virus corona papar politik wkwkw","Negatif"
"268","astaghfirullah hampir kali lebaran ni corona ga ilangilang","Negatif"
"269","nyata corona takut sama pemimpin negara artis dan influencer prokesalarezim","Negatif"
"270","manusia di indonesia hore jumlah yang positif sudah turun angka mati juga turun kumpulkumpul tanpa masker nggak masalah kali ya","Negatif"
"271","corona pilih kasih apa gimana nikah rakyat biasa larang pemerintah ehh malah nikah youtuberartis hadir pemimpin negara","Negatif"
"272","alhamdulillah turun moga kian hari kian turun hingga kita bebas dari covid aamiiin","Positif"
"273","moga semua yang hadir di acara nikah superstar baru baru ini yang di hadir oleh yang mulia paduka dan bagai papar corona dan di segera hadap yang maha kuasa agar bisa segera di adil oleh yang maha adil dan di hukum","Negatif"
"274","awal corona banyak gunung tutup yaudah dibetah in ga naik gunung eh udah tahun aja asli ga betah","Negatif"
"275","corona mutasi mulu yak kek gawai","Negatif"
"276","moga virus corona cepet selesai deh dan kembali normal lagi deh ","Positif"
"277","hari ini mama ku plng yg kata corona tpi mna jelas dari pihak sehat wktu hari pertama ditanya ada bukti ngga malah ga bisa jawab kn v","Negatif"
"278","corona anjingg","Negatif"
"279","nama jg organisme ga stabil jd wajar kalo nanti makin banyak varian baru virus corona ","Positif"
"280","mutasi virus corona bukan hanya tambah kuat virus corona kini dapat bedak mana nikah anak ulama dan mana nikah artis","Negatif"
"281","setan lah corona ","Negatif"
"282","virus apalagi tuh min byk amat virus skrg virus corona ek besoklagi virus corona apalagi ya min ","Negatif"
"283","laku koruptor dan corona sama persis yaitu tutup mulut dan cuci tang","Negatif"
"284","virus corona mau mutasi kek mana pun jg ah udahlaaah suka lau eh virus","Negatif"
"285","semua gara corona","Negatif"
"286","ada ibu‚ pake hias gede‚ pegang in mulu ya allah buk kalo takut jangan dipake gak pake masker pula kira corona takut kalo liat shinning and glowingnya tuh hias wkwkwkw","Negatif"
"287","anjinggg kena mental banget gue eh gue cuma demam biasa woy ini gegara cape anjing bukan corona tai gak usah nyuruh gue antigen dong anjing bangsatttttt","Negatif"
"288","corona hambat anjim entah sono","Negatif"
"289","abis virus corona ini bakal muncul binatang lata aneh dari perut bumi oh shit","Negatif"
"290","efek corona orang pada kurang libur jadi pada agak agak semua sih ini","Negatif"
"291","setan sm corona be like","Negatif"
"292","corona buru udahan deh ini biar anakanak bau ingus sekolah jadi gak mikirin oppa mulu","Negatif"
"293","corona sial ","Negatif"
"294","huhhh moga corona bisa hilang cepat aamiin","Positif"
"295","cuaca lg ga sahabat yaa jangan lupa tetap jaga sehat yaa jangan sampai sakit corona om usai juga aku harap kalian tetap jaga jarak dll ya","Positif"
"296","ini virus mutasi nyebelin banget jadi eek ","Negatif"
"297","para rumah sakit en dokter mah lancar dana nya sekarang","Negatif"
"298","corona tydak berlaku bagi yang duit hehe","Negatif"
"299","emang corona teh nyusahin ajg ","Negatif"
"300","corona varian tai kapan uda si anjeng ","Negatif"
"301","nikah di kampung dibubarin alas corona dan lain bagai nikah artis ","Negatif"
"302","sungguh malang nasib corona udah papar politik di neger ini","Negatif"
"303","covidcorona tahun sudah resah yaa bun","Negatif"
"304","corona kpn ilang sih lelah aku gak glow up malah glow down miskin pula ","Negatif"
"305","emang smenjak corona smua makin canggih ","Positif"
"306","acara hajat disiarkanlive di tv dg saksi para jabat tinggi bahkan bapak presiden ini realita nya bhwa corona sudah pergi atau atur hanya runcing bawah dan tumpul atas aisiaboy","Negatif"
"307","anjing corona kolaborasi dengan tai ","Negatif"
"308","tanpa dinamain varian pun corona sudah eek seperti ","Negatif"
"309","ih blom tau aja ye klo tetangga gue ada yg kena corona masih aja ribut pgn jemput biar latih aaaa ","Negatif"
"310","corona jancok ","Negatif"
"311","setan dengan corona ayo wisata sandiuno ","Negatif"
"312","moga kita jauh dengan corona virus dan dekat dengan yang serious ","Positif"
"313","intine corona rubah segalanyamembuat sulit semuanyabuat rakyat kecil khusunya","Negatif"
"314","moga yang telah di vaksin corona tidak milik efek samping serius bahkan bahaya","Positif"
"315","gantung berapa kuasa juga sih yang bisa jadi corona anak bawang","Negatif"
"316","corona nih kayak anak bawang tidak pernah salah cuma bisa jadi alas untuk salah","Negatif"
"317","closingan jadi kurang greget gara corona","Negatif"
"318","mau ke jakarta pilih paling cepet cuma kereta apa bus yg affordable pesawat dah mehong dapetnya kelas om tes tetek bengek haaa ldr jam corona tidak jauh beda kek jam jahiliyah ","Negatif"
"319","ketika corona papar politik ahli medis bisa bedak kawin puter ulama juang dan puter artis ","Negatif"
"320","nikah besarbesaran boleh bahkan presiden aja hadir lho lha terus kenapa mudik larang coba alas corona bullshit ah orang long weekend kemarin aja di jogja busbus wisata banyak tuh sampai nimbulin macet di patuk ","Negatif"
"321","jokowi sibuk masih sempet dateng di nikah atta coba kita liat nanti dia dateng ke ntt ga apa dia bakal alas sibuk atau alas corona","Negatif"
"322","sekarang virus corona ada dua corona radikal dan corona toleran yg radikal ada tambur yang toleran ada di acara kondangan","Negatif"
"323","ini corona ko tebang pilih ya ","Negatif"
"324","fungsi corona bedak nikah jabat dan pernikahat rakyat prokesalarezim","Negatif"
"325","manusia sudah tidak bisa papar virus corona tapi sekarang virus corona yang papar oleh politik","Negatif"
"326","kau yg larang kau juga yg langgar bos","Negatif"
"327","mau sekolah offline aja kapan si ya corona pergi asli stress liat nilai pts","Negatif"
"328","ga enak baca ni mutasi corona yang baru ","Negatif"
"329","corona woy corona bacot aja jangan banyakin bacot untuk urang sebar droplet ","Negatif"
"330","corona papar politik","Negatif"
"331","pls anj corona cepet kelar dah gw gabisa kalo waktu istirahat ngeroko suruh diri terus","Negatif"
"332","ya mau gimana gimana emg ig tuh sosmed paling toxic lah mana ada corona gada tuh corona tuh org msh pada libur kumpul ria","Negatif"
"333","gila politik di marih mah corona ge sampe papar politik ","Negatif"
"334","kenapa nikah atta gledek boleh dan di datengin presiden karena mereka nikah siang kan corona ada malem ba‚Äôda isya pas toko‚Äù suruh tutup ","Negatif"
"335","hal yang di tunggu tunggu akhir corona politik","Negatif"
"336","sekarang virus corona udah papar poltikmilih","Negatif"
"337","corona cipta hanya utk tambur","Negatif"
"338","corona jancukkk","Negatif"
"339","corona sudah mulai pintar adaptasi di dunia politik ","Negatif"
"340","corona bisa bedak pemerintah dan rakyat jelata","Negatif"
"341","asli sih itu beneer mental break down banget aku sampai sekarang gak henti syukur dia baik baik aja aku juga sekarang syukur ada corona jadi setelah dia hiatus dia masih bisa rest dan prepare dengan waktu yang cukup lama to fix his mental belum benar muncul ","Positif"
"342","ketika uang bicara corona tak ada apaapanya","Negatif"
"343","setan dengan peristiwa dunia setan dengan politik setan karantina corona dan segala suatu di antara","Negatif"
"344","nikah artis tenar yang ada kenal jabat tinggi jelas tak ada potensi ada tular virus corona tapi kalo rakyat biasa nikah rentan potensi tular virus corona mangkanya di bubar ","Negatif"
"345","coba gue bisa introgasi v corona kenapa sih lu papar politik oh shittt man its all about cuan ","Negatif"
"346","kemarin bapak presiden yg hormat hadir di nikah abang geledek padahal lagi corona walaupun terap protokol sehat apa pantas kerumun begitu kalau kepala negara aja contoh yang tidak baik kenapa rakyat nya paksa taat atur prokesalarezim","Negatif"
"347","ingat corona hanya ada di tambur dan nikah ib hrs sisa gak ada apalagi di nikah nya atta corona udah di sogok duluan biar gak dateng canda corona","Negatif"
"348","emang corona ini asw ya","Negatif"
"349","semua akan balik kaya belum setelah corona akhir","Positif"
"350","corona resah bgt ya gadapet uang jajan lg","Negatif"
"351","kesel bgt ye gue nah nah buat ga mabu udah hampir tahun lebih karen corona kesel banget nontonnya hhhhh","Negatif"
"352","jd nanti mah klo mau bikin pesta nikahanganti janur kuning nya sama bendera parpolturut undang nya pa presiden dan menhan","Negatif"
"353","kapan lu kutuk diri lu sendiri kait hoax pasien corona dan exit poll pilgub dki mus ","Negatif"
"354","bangstt ini pas banget berita corona masuk depok trs kita jalan jalan ke depok undang maut ","Negatif"
"355","sejak manusia mulai papar virus corona dan sekarang virus corona papar politik","Negatif"
"356","tahun lalu masih maklum karena covid masih baru jadi larang mudik tapi srkarang lebaran aja belum udah ada larang mudik karena takut nular bukan mikir agar corona hilang biar bisa mudik","Negatif"
"357","anjrit ada lagi mutasi corona asa kemaren gue baca berita baru di inggris kapan kelar woi pandemi gue udh mau gila","Negatif"
"358","trus apa lg omong sombong dia setelah kena corona ","Negatif"
"359","corona anjing","Negatif"
"360","corona varian eek apa lg dah buset","Negatif"
"361","sebar radikal udah kayan virus corona aja yok buat masyarakat indonesia jangan mau di cuci otak","Negatif"
"362","obat corona yg fix bukan vaksin tapi jadi orang kaya atau jabat atau artis","Negatif"
"363","kalo ngga desak untuk saat ini dianjurkan lebih baik laku aktivitas di rumah agar pandemi virus corona cepat lalu dirumahaja covid lawancorona kotasolo","Positif"
"364","kejam sekal yaa sudah bayar denda masih saja kejar terus corona telah papar politik ","Negatif"
"365","demi baik sama warga desa dan kepala desa jangan datang ke kota untuk alas cari kerja atw apapunwarga kota sudah biasa damping dengan corona ","Positif"
"366","suruh dtg jenguk keluarga bilang takut tular corona eh gilir diajakin nongkrongjalanliburan ayo gass lajuuu daripada ketapel haha hihi sana gak pake masker rame orang situ sehat","Negatif"
"367","corona udah dong capek gue pake masker mulu jerawat di dagu pada timbul","Negatif"
"368","corona bikin jadi tolol","Negatif"
"369","kenapa kunjung dan tempat wisata tidak amat dan berita seakanakan mudik biang sebar covid dan takut","Negatif"
"370","sekarang kan emang lagi corona kan tapi saat ini tuh lagi rawan kayak lagi banyak bangetkalian jaga sehat ya banyak minum air putih anget kalau bisa jeruk nipis","Positif"
"371","seperti corona sudah akan selesai pasien kurang cara signifikan di icu ini alhamdulillah","Positif"
"372","moga cepet sekolah offline sama corona cepet ilang aku mau nyoba jual stiker ","Positif"
"373","udh susah nyari tempat magang gegara corona tambah rebut sm anak dr luar kota ","Negatif"
"374","apasih pak jokowi sama pak prabowo ga salah cuk mungkin maksud beliau gpp kena corona asal di tempat orang kaya tapi kalo anda kena corona di warung giras pasar sengol pasar manuk ya mohon maap anda sudah pasti buron ","Negatif"
"375","varian baru corona eek bgsttt","Negatif"
"376","kata corona tapi ketika nikah selebriti hadir langsung oleh kepala negara dan pengikutnyasemua sosmed dan tv siar nikah yg jelas‚ tidak ada sangkut paut dengan aman negara dan masyarakatpadahal ntt banyak sekal alami musibahapa itu adil","Negatif"
"377","en kenal sama orang tpi gara gra corona jdi males anjeng","Negatif"
"378","apa lagi si corona bisa keluar eek segala","Negatif"
"379","klo mau tertib memang kunci tegas hukum bukan cmn omdosetiap hari di larang ini itu tp anggar jln terus sampei lebaran kuda juga gak kelar corona ","Negatif"
"380","woylah kita kuliah online karena corona bukan karena males yaa","Negatif"
"381","lama lama kalo gin terus positif corona sih ngga positif gilak yang ada","Negatif"
"382","terima kasih tak hingga sampa oleh para awat garda depan dalam penanganan covid untuk kita semua yg sudah selalu jalan protokol sehat","Positif"
"383","tenang deh karena kalo udah vaksin hati tenang yaa udah ada bekel gituu buat ngadepin si virus corona aman deh pokok nanti vaksinuntukkita upayalawanpandemi ","Positif"
"384","atuh lah ada apa si sama pertailanan sekarang toxic kalian semua anjing gue kangen vibes dulu belum ada corona jam belum ada kelen semua bangsat jd tambah yakin buat ninggalin dunia ini konteks ngehype fandom gicu mending gw nonton aje udh gausah liatin tweet sampah","Negatif"
"385","kan skrng banyak usaha dampak ekonomi karena corona dan banyak cafe dan restoran yg tutup dengan ada wajib untuk bayar royalti apa itu tidak berat ya buat usaha","Negatif"
"386","kalian ini ya asih aja ngeributin masalah vaksin lah corona lah sebar lah trus hoax juga lah inti kalian bisa jaga diri aja dan terap m nya itu udah aman banget ko vaksinuntukkita upayalawanpandemi ","Negatif"
"387","hari gin masih ribut masalah corona coba deh skrng mah ya saat jaga diri masing dengan patuh protokol sehat vaksinuntukkita upayalawanpandemi ","Negatif"
"388","ada hikmah balik corona ","Positif"
"389","gimana dapat kalian jenazah jika urus rs semua gratis jika di urus sendiri lalu makam sendiri harus bayar jt punya bpjs dan hanya malam di rs apakah jahat ini corona di indonesia masih dalam keluarga","Negatif"
"390","virus virus dapat bedak mana nikah anak ulama dan mana nikah artis","Negatif"
"391","gws mama moga corona nya cepet pergi ya love you ","Positif"
"392","corona anjj mending kelon aja klean di condo ","Negatif"
"393","anjir kesi sih walupun gw lulus jalur corona tp gw liat gmn juang adek kelas gw di smp pas mau aspd kalo mau bocorin jawab kalian indonesia kek wkwkwkw ","Negatif"
"394","jahat nya corona ","Negatif"
"395","pandemi virus corona buruk adil yang sudah ada","Negatif"
"396","hari ini bener dah orang di krl belum pada turun udah pada nyerobot fix corona mindeeer","Negatif"
"397","corona adalah eek","Negatif"
"398","efek corona korea tolak ribu tenaga kerja sedang sini tiap tahun ada yg habis masa kontrak","Negatif"
"399","apa kalian sudah rasa dampak kacau ekonomi dari plandemi ini mas kah kalian percaya dengan covid atau corona","Negatif"
"400","rasa nya ingin saya bakar itu gudang rapit tes swab dll yg kait dengan corona plandemi bohong dan propaganda takut sial yg seret kita semua dalam lembah sengsara panjang ","Negatif"
"401","lawan propaganda covid dan corona lawan teror takut buat para nakes pansos entah apa penting mereka tiap hari cuma menakutnakuti orang aja kerja nya sudah saat nya kita lawan mereka","Negatif"
